class,prediction_date,average_rv,average_rv_%,mae,me,mae_market,me_market,count,error_count
overall,2017-01,19580.82,53.31,4156.98,-2510.89,3060.10,-1930.93,8898,0
overall,2017-02,19296.47,52.35,3743.43,-2215.41,3115.88,-1947.20,8892,0
overall,2017-03,19153.99,51.60,3638.90,-2012.42,3182.18,-1956.84,8897,0
overall,2017-04,19209.42,51.85,3655.03,-2222.70,3207.88,-2030.60,8966,0
overall,2017-05,19286.41,51.75,3477.59,-2210.43,3249.43,-2007.82,9104,0
overall,2017-06,19007.21,51.14,3297.72,-1919.86,3266.64,-1971.67,9279,0
overall,2017-07,18779.61,50.62,3192.35,-1742.25,3265.88,-1938.69,9341,0
overall,2017-08,18771.51,50.33,3124.83,-1618.28,3286.57,-1894.49,9691,0
overall,2017-09,18422.73,49.24,3057.71,-1197.16,3312.07,-1861.89,9904,0
overall,2017-10,18474.51,49.14,2997.74,-1176.50,3340.97,-1858.09,10135,0
overall,2017-11,18517.74,48.96,2919.55,-1105.60,3378.33,-1856.48,10163,0
overall,2017-12,18527.29,48.78,2882.99,-988.28,3391.56,-1857.08,10286,0
overall,2018-01,18519.11,48.52,2875.56,-832.38,3407.72,-1787.83,10135,0
overall,2018-02,18599.39,48.39,2860.09,-749.89,3390.19,-1700.98,10043,0
overall,2018-03,18909.22,49.39,2923.30,-888.27,3343.98,-1634.41,10382,0
overall,2018-04,19113.57,49.91,2908.03,-873.84,3286.40,-1579.66,10947,0
overall,2018-05,19414.57,50.43,2950.93,-915.55,3276.86,-1505.36,11350,0
overall,2018-06,19454.59,50.50,2953.90,-829.84,3235.93,-1443.53,11576,0
overall,2018-07,19631.52,50.71,2910.38,-786.38,3197.07,-1391.48,11724,0
overall,2018-08,20067.94,51.11,2869.28,-634.41,3140.01,-1326.34,12256,0
overall,2018-09,19975.74,50.94,2834.54,-576.99,3128.23,-1300.43,12185,0
overall,2018-10,20064.77,51.29,2866.14,-634.11,3110.87,-1215.81,12256,0
overall,2018-11,20317.67,51.88,2934.98,-790.47,3116.89,-1165.70,12285,0
overall,2018-12,20548.23,52.34,3015.48,-892.06,3117.90,-1107.27,12405,0
overall,2019-01,20734.97,52.49,3084.47,-973.11,3157.95,-995.52,12057,0
overall,2019-02,20783.75,52.31,3098.91,-910.38,3194.40,-935.26,11959,0
overall,2019-03,20718.35,52.14,3078.41,-768.72,3200.50,-844.48,11973,0
overall,2019-04,20702.35,51.97,2930.37,-592.34,3195.95,-724.25,12085,0
overall,2019-05,20486.05,51.64,2800.71,-388.46,3166.38,-571.52,11920,0
overall,2019-06,20592.83,52.01,2733.94,-313.16,3134.55,-344.25,11604,0
overall,2019-07,20738.79,52.23,2745.91,-194.32,3110.18,-169.41,11470,0
overall,2019-08,20765.65,52.18,2750.92,-103.55,3132.05,-55.14,11065,0
overall,2019-09,20710.69,52.15,2744.33,31.40,3159.21,18.04,10953,0
overall,2019-10,20501.71,51.63,2751.30,300.50,3197.93,93.86,10588,0
overall,2019-11,20441.72,51.61,2729.68,375.65,3217.80,179.79,10370,0
overall,2019-12,20318.48,51.42,2785.07,482.32,3271.67,341.41,9626,0
overall,2020-01,20202.15,51.29,2775.30,644.60,3273.88,497.26,9075,0
overall,2020-02,20218.30,51.37,2782.05,704.27,3297.20,610.14,8755,0
overall,2020-03,20210.03,51.51,2788.64,700.03,3324.80,746.30,8276,0
overall,2020-04,20113.82,51.43,2813.60,754.96,3343.30,826.20,7885,0
overall,2020-05,20196.75,51.59,2834.74,735.48,3358.93,863.96,7964,0
overall,2020-06,20125.25,51.40,2923.82,972.63,3395.47,998.00,7977,0
overall,2020-07,19967.41,50.85,2999.94,1382.50,3428.79,1236.76,7680,0
overall,2020-08,20141.48,50.89,3098.17,1531.67,3485.53,1435.02,7371,0
overall,2020-09,20284.09,51.21,3134.04,1523.88,3512.56,1502.61,7318,0
overall,2020-10,20492.93,51.68,3243.00,1540.92,3573.19,1681.45,6859,0
overall,2020-11,20654.76,51.80,3375.61,1679.58,3680.48,1980.55,6295,0
overall,2020-12,20756.27,51.78,3443.63,1808.25,3722.79,2177.21,6054,0
overall,2021-01,20760.34,51.80,3475.82,1927.51,3729.67,2360.62,5861,0
overall,2021-02,20785.68,51.50,3537.44,2182.71,3797.95,2648.16,5466,0
overall,2021-03,20816.55,51.27,3615.54,2465.56,3931.27,2911.72,5100,0
overall,2021-04,20899.20,51.22,3671.54,2634.19,4040.20,3142.14,4793,0
overall,2021-05,21079.80,51.44,3716.03,2771.05,4142.34,3374.19,4472,0
overall,2021-06,21373.24,51.83,3783.54,2815.61,4305.75,3662.23,4167,0
overall,2021-07,21650.85,52.12,3864.46,2876.63,4496.71,3943.73,3789,0
overall,2021-08,22011.25,52.61,3867.37,2737.62,4627.71,4105.91,3398,0
overall,2021-09,22268.56,53.34,3800.83,2466.06,4631.87,4147.35,3258,0
overall,2021-10,22721.35,54.23,3776.74,2104.63,4666.24,4211.51,2903,0
overall,2021-11,23053.29,55.27,3773.33,1652.65,4667.97,4191.85,2657,0
overall,2021-12,23257.41,55.96,3737.28,1280.07,4609.67,4121.44,2510,0
overall,2022-01,23586.15,56.93,3775.30,847.78,4548.81,4037.99,2370,0
overall,2022-02,23997.38,57.87,3813.22,408.93,4517.30,3985.92,2234,0
overall,2022-03,24034.95,58.16,3744.92,124.76,4409.89,3855.95,2010,0
overall,2022-04,24008.77,57.90,3592.94,137.98,4382.28,3801.51,1749,0
overall,2022-05,23807.25,57.30,3513.16,345.06,4376.51,3780.58,1611,0
overall,2022-06,23638.25,57.41,3421.38,210.84,4208.77,3569.11,1366,0
overall,2022-07,23766.79,58.25,3414.81,-35.92,4121.16,3400.57,1087,0
overall,2022-08,24162.50,59.90,3445.13,-764.04,3988.68,3214.57,981,0
overall,2022-09,24651.40,61.25,3564.02,-1284.61,3982.23,3196.26,951,0
overall,2022-10,24555.42,60.95,3611.56,-1902.52,3593.87,2531.02,600,0
overall,2022-11,24922.11,58.63,3391.31,-1500.92,3723.86,2333.67,306,0
overall,2022-12,29743.56,61.60,3461.94,413.69,5864.04,5184.78,40,0
A,overall,15046.89,54.68,2462.98,668.78,2357.62,866.69,98285,0
AMG GT,overall,88645.36,59.97,13838.76,6860.14,18489.85,18232.87,407,0
B,overall,14987.16,50.42,2160.02,-205.24,2377.44,-948.29,49876,0
C,overall,18476.26,48.08,2963.39,-970.16,3327.23,-1502.76,174190,0
CLA,overall,18701.41,56.94,2881.50,-1157.32,2444.97,404.64,59675,0
CLS,overall,31037.94,44.64,7108.93,-2606.55,6641.46,514.61,1945,0
E,overall,24907.65,48.14,3128.29,-276.73,4309.87,-2361.56,83201,0
G,overall,80150.64,62.85,26403.09,22269.74,33224.55,32494.13,222,0
GLA,overall,19061.97,56.36,2968.26,627.45,3072.35,2383.21,15240,0
GLB,overall,27606.83,66.73,6417.36,6091.69,10277.79,10277.79,357,0
GLC,overall,29068.82,56.13,4381.88,1262.08,4606.53,2640.27,45940,0
GLE,overall,35582.95,49.01,7208.15,1932.91,7550.33,6277.15,8383,0
GLS,overall,47663.29,53.88,8381.77,2855.48,12691.17,11588.08,518,0
S,overall,59315.46,52.71,10313.34,-4930.78,8574.79,5472.57,2800,0
SL,overall,57761.57,46.92,10345.74,9267.75,16532.39,16500.91,256,0
SLC,overall,22373.63,51.64,7665.73,5747.79,8841.77,8332.67,663,0
A,2017-01,13258.01,52.81,1878.80,-862.08,1613.65,-911.80,1318,0
A,2017-02,13122.64,52.24,1791.42,-748.05,1626.30,-865.88,1311,0
A,2017-03,12958.42,51.31,1711.56,-550.04,1661.02,-784.07,1277,0
A,2017-04,13007.15,51.43,1747.54,-564.96,1667.78,-793.16,1332,0
A,2017-05,13058.63,51.43,1772.79,-548.69,1691.28,-759.68,1355,0
A,2017-06,13255.85,52.11,1890.51,-604.05,1719.71,-732.56,1419,0
A,2017-07,13314.10,52.39,1971.59,-604.66,1709.26,-685.38,1464,0
A,2017-08,13377.68,52.50,1996.14,-557.55,1743.00,-670.09,1525,0
A,2017-09,12936.48,50.78,2168.40,-28.13,1771.34,-643.78,1580,0
A,2017-10,12954.03,50.80,2228.44,-44.15,1824.30,-658.68,1626,0
A,2017-11,12870.47,50.36,2229.20,81.98,1826.39,-622.98,1606,0
A,2017-12,12774.21,49.92,2263.05,170.51,1836.68,-584.42,1569,0
A,2018-01,12734.89,49.88,2350.57,166.82,1854.41,-571.60,1560,0
A,2018-02,12715.16,49.65,2404.68,254.56,1874.12,-524.55,1576,0
A,2018-03,13206.32,51.14,2446.51,17.81,1873.41,-542.69,1700,0
A,2018-04,13564.39,51.95,2396.93,-35.11,1854.26,-570.18,1839,0
A,2018-05,13830.18,52.48,2389.34,-5.85,1912.21,-474.74,1926,0
A,2018-06,14054.10,53.03,2353.94,-2.12,1918.37,-440.42,2028,0
A,2018-07,14179.26,53.19,2292.84,65.99,1914.53,-392.72,2092,0
A,2018-08,14363.65,53.45,2174.60,258.32,1866.40,-286.84,2216,0
A,2018-09,14388.89,53.47,2136.35,297.97,1851.35,-253.74,2245,0
A,2018-10,14685.33,54.10,2101.46,322.62,1827.34,-145.43,2338,0
A,2018-11,15013.22,54.79,2120.66,303.15,1854.07,-12.51,2398,0
A,2018-12,15295.37,55.44,2151.30,219.55,1879.50,54.62,2436,0
A,2019-01,15372.88,55.66,2244.32,244.52,1920.34,204.49,2337,0
A,2019-02,15430.88,55.71,2329.00,270.74,1953.40,280.98,2305,0
A,2019-03,15389.26,55.50,2394.51,333.13,2010.16,377.95,2235,0
A,2019-04,15455.83,55.66,2436.77,372.30,2048.33,468.11,2220,0
A,2019-05,15572.41,55.92,2454.45,421.80,2062.70,581.49,2211,0
A,2019-06,15634.98,56.03,2494.01,461.55,2101.72,679.40,2157,0
A,2019-07,15557.59,55.65,2521.74,645.97,2162.48,810.93,2105,0
A,2019-08,15406.20,55.05,2536.54,857.30,2253.15,954.04,2006,0
A,2019-09,15508.49,55.22,2515.55,938.19,2309.26,1020.61,2026,0
A,2019-10,15226.23,54.02,2653.82,1345.67,2380.60,1180.05,1913,0
A,2019-11,15460.47,54.97,2573.45,1145.36,2412.49,1291.10,1861,0
A,2019-12,15476.66,54.99,2645.85,1230.23,2511.17,1476.21,1738,0
A,2020-01,15649.80,55.40,2642.27,1279.42,2529.21,1639.31,1680,0
A,2020-02,15744.37,55.61,2594.23,1342.72,2580.04,1745.98,1676,0
A,2020-03,15763.29,55.68,2569.03,1389.83,2591.36,1789.10,1637,0
A,2020-04,15805.84,55.77,2597.99,1379.10,2615.63,1826.96,1587,0
A,2020-05,15889.90,56.03,2645.44,1347.74,2647.79,1865.03,1599,0
A,2020-06,15910.24,56.00,2702.39,1476.74,2728.05,1972.01,1614,0
A,2020-07,15848.56,55.78,2800.62,1674.49,2819.39,2139.23,1557,0
A,2020-08,15818.67,55.64,2866.88,1866.39,2945.59,2332.56,1478,0
A,2020-09,15919.45,55.99,2943.99,1881.23,3018.70,2440.38,1460,0
A,2020-10,16060.93,56.35,2960.31,1805.06,3049.68,2483.28,1387,0
A,2020-11,16299.12,56.72,3022.32,1828.59,3185.05,2654.96,1305,0
A,2020-12,16345.50,56.79,2995.21,1862.54,3223.55,2757.49,1253,0
A,2021-01,16384.01,56.81,2962.55,1941.30,3235.81,2883.16,1236,0
A,2021-02,16316.52,56.44,2990.61,2144.01,3342.56,3098.77,1151,0
A,2021-03,16357.28,56.41,3055.94,2235.96,3476.55,3263.85,1072,0
A,2021-04,16402.48,56.44,3060.58,2325.59,3577.72,3415.23,1003,0
A,2021-05,16646.20,57.18,3067.80,2241.45,3720.86,3600.54,935,0
A,2021-06,16810.37,57.44,3126.45,2353.11,3955.11,3863.10,866,0
A,2021-07,16959.54,57.55,3277.73,2440.36,4202.34,4104.19,768,0
A,2021-08,16951.56,57.21,3398.74,2587.90,4448.99,4340.13,653,0
A,2021-09,17182.48,57.89,3360.79,2435.96,4469.49,4359.29,624,0
A,2021-10,17446.67,58.26,3340.93,2369.15,4500.93,4385.13,563,0
A,2021-11,17711.94,59.28,3209.18,2049.13,4399.01,4296.74,529,0
A,2021-12,17890.22,59.95,3127.53,1740.58,4337.92,4231.00,506,0
A,2022-01,18316.77,61.27,3082.67,1262.74,4221.65,4107.99,476,0
A,2022-02,18567.28,61.95,2960.50,1059.43,4201.12,4085.88,453,0
A,2022-03,18738.53,62.68,2721.47,589.83,3939.31,3815.01,420,0
A,2022-04,18894.09,62.61,2736.18,649.09,3920.19,3782.37,366,0
A,2022-05,19076.00,63.35,2790.82,415.40,3823.47,3676.41,343,0
A,2022-06,19354.87,64.30,2753.05,122.42,3587.30,3420.89,295,0
A,2022-07,19807.98,65.52,2540.66,-191.57,3442.36,3259.92,251,0
A,2022-08,20315.22,67.23,2387.01,-724.38,3349.76,3155.73,236,0
A,2022-09,20754.46,68.70,2322.67,-1176.90,3341.10,3142.00,230,0
A,2022-10,20862.55,68.65,2325.16,-1559.86,3056.73,2804.33,152,0
A,2022-11,21341.26,67.00,1534.58,-800.13,3383.82,3111.36,65,0
A,2022-12,23570.12,63.37,1588.73,1478.77,5641.54,5641.54,9,0
AMG GT,2017-01,89947.81,68.30,11647.64,-5947.81,9740.85,9740.85,3,0
AMG GT,2017-02,91829.25,71.63,13329.25,-13329.25,8998.57,8998.57,2,0
AMG GT,2017-03,95635.27,74.53,17135.27,-17135.27,8998.57,8998.57,2,0
AMG GT,2017-04,94148.92,73.40,15648.92,-15648.92,8998.57,8998.57,2,0
AMG GT,2017-05,88517.77,64.27,14072.31,1215.57,13424.05,13424.05,3,0
AMG GT,2017-06,87431.85,61.73,14601.47,8226.32,17827.44,17827.44,6,0
AMG GT,2017-07,88290.95,62.31,13882.61,7367.21,17827.44,17827.44,6,0
AMG GT,2017-08,89535.13,63.24,15419.57,7654.67,19487.40,19487.40,5,0
AMG GT,2017-09,86746.43,61.25,16895.66,10443.37,19487.40,19487.40,5,0
AMG GT,2017-10,86661.98,61.14,16407.81,10527.82,19487.40,19487.40,5,0
AMG GT,2017-11,87373.45,62.94,13306.15,7751.38,18939.25,18939.25,6,0
AMG GT,2017-12,87790.43,61.79,15685.90,9430.86,18685.57,18685.57,7,0
AMG GT,2018-01,90863.84,61.81,14939.75,11894.33,21664.33,21664.33,6,0
AMG GT,2018-02,90633.56,61.04,16878.93,14273.44,25787.81,25787.81,7,0
AMG GT,2018-03,93306.80,62.28,15719.68,12333.37,30163.29,30163.29,6,0
AMG GT,2018-04,92253.55,61.53,16670.52,13386.61,30163.29,30163.29,6,0
AMG GT,2018-05,90747.76,60.46,18151.00,14892.41,30163.29,30163.29,6,0
AMG GT,2018-06,95233.31,62.04,13837.30,11343.98,26930.24,26930.24,7,0
AMG GT,2018-07,93567.91,61.54,14775.59,9914.42,23551.47,23551.47,9,0
AMG GT,2018-08,95128.86,63.17,15729.21,7164.58,22755.52,22755.52,9,0
AMG GT,2018-09,94136.38,65.22,14910.92,1927.72,21610.67,21610.67,10,0
AMG GT,2018-10,94530.86,65.51,15195.06,1533.24,21610.67,21610.67,10,0
AMG GT,2018-11,96401.53,65.59,12252.00,-1634.16,17181.62,17137.05,11,0
AMG GT,2018-12,96124.33,64.83,10812.77,-2420.60,12955.82,12911.24,11,0
AMG GT,2019-01,94110.03,63.08,12227.61,251.72,12180.01,12139.15,12,0
AMG GT,2019-02,92816.94,62.98,11379.04,1371.70,12312.32,12277.30,14,0
AMG GT,2019-03,93147.58,64.51,11247.68,-2037.51,11672.03,11175.52,14,0
AMG GT,2019-04,93382.31,65.02,12121.74,-2929.38,10904.50,10407.99,14,0
AMG GT,2019-05,90615.48,64.02,11874.10,-1106.08,11355.45,10892.05,15,0
AMG GT,2019-06,86289.53,60.67,8961.33,3053.20,11036.35,10320.35,15,0
AMG GT,2019-07,82567.50,57.80,11239.26,7360.06,10359.28,9688.04,16,0
AMG GT,2019-08,80518.02,56.43,12138.98,9409.54,10359.28,9688.04,16,0
AMG GT,2019-09,74333.03,52.19,18339.21,15594.53,10359.28,9688.04,16,0
AMG GT,2019-10,84142.96,57.86,11579.66,7020.78,11615.68,10899.69,15,0
AMG GT,2019-11,85216.10,57.55,9564.52,6298.09,12612.98,11681.20,11,0
AMG GT,2019-12,87069.43,57.42,9568.81,6296.17,12437.40,11412.44,10,0
AMG GT,2020-01,84377.98,56.92,11655.66,7387.17,16417.13,15875.87,7,0
AMG GT,2020-02,85001.85,56.87,11288.52,7714.90,17472.13,16998.53,8,0
AMG GT,2020-03,89474.23,56.75,10800.53,7664.77,20035.65,20035.65,6,0
AMG GT,2020-04,87949.29,54.95,14365.02,10334.21,28496.38,28496.38,4,0
AMG GT,2020-05,87951.18,54.95,14363.25,10332.32,28496.38,28496.38,4,0
AMG GT,2020-06,87936.09,54.95,14406.26,10347.41,28496.38,28496.38,4,0
AMG GT,2020-07,88582.70,55.37,14293.57,9700.80,28496.38,28496.38,4,0
AMG GT,2020-08,88669.92,55.42,14250.75,9613.58,28496.38,28496.38,4,0
AMG GT,2020-09,88878.34,55.55,14176.86,9405.16,28496.38,28496.38,4,0
AMG GT,2020-10,89217.71,55.76,13925.86,9065.79,28496.38,28496.38,4,0
AMG GT,2020-11,88752.18,55.48,14455.39,9531.32,28496.38,28496.38,4,0
AMG GT,2020-12,88834.27,55.53,14353.41,9449.23,28496.38,28496.38,4,0
AMG GT,2021-01,89360.82,55.84,13758.84,8922.68,28496.38,28496.38,4,0
AMG GT,2021-02,90111.85,54.04,14832.82,14832.82,30893.84,30893.84,3,0
AMG GT,2021-03,89780.54,53.83,15164.13,15164.13,30893.84,30893.84,3,0
AMG GT,2021-04,88069.85,52.74,16874.81,16874.81,30893.84,30893.84,3,0
AMG GT,2021-05,85456.02,51.11,19488.65,19488.65,30893.84,30893.84,3,0
AMG GT,2021-06,82606.14,49.34,22338.52,22338.52,30893.84,30893.84,3,0
AMG GT,2021-07,83783.69,50.03,21160.97,21160.97,30893.84,30893.84,3,0
AMG GT,2021-08,97122.97,56.84,10605.03,10605.03,33912.19,33912.19,2,0
AMG GT,2021-09,100815.55,62.69,8425.45,8425.45,48126.36,48126.36,1,0
AMG GT,2021-10,91139.91,56.67,18101.09,18101.09,48126.36,48126.36,1,0
AMG GT,2021-11,68310.03,42.47,40930.97,40930.97,48126.36,48126.36,1,0
AMG GT,2021-12,71186.31,44.26,38054.69,38054.69,48126.36,48126.36,1,0
AMG GT,2022-01,73849.67,45.92,35391.33,35391.33,48126.36,48126.36,1,0
AMG GT,2022-02,39931.82,24.83,69309.18,69309.18,48126.36,48126.36,1,0
AMG GT,2022-03,62300.10,38.74,46940.90,46940.90,48126.36,48126.36,1,0
AMG GT,2022-04,89478.78,55.64,19762.22,19762.22,48126.36,48126.36,1,0
B,2017-01,14500.37,51.70,2441.33,-1865.72,2281.18,-1657.85,970,0
B,2017-02,14237.73,50.75,2310.76,-1669.15,2331.32,-1659.39,938,0
B,2017-03,14549.38,51.83,2454.74,-1998.97,2319.94,-1638.25,893,0
B,2017-04,14902.53,53.16,2696.29,-2361.18,2317.56,-1595.96,913,0
B,2017-05,14762.30,52.63,2569.26,-2183.37,2319.69,-1564.59,912,0
B,2017-06,14711.11,52.42,2530.12,-2070.53,2351.85,-1608.07,953,0
B,2017-07,14539.13,51.70,2441.78,-1934.48,2368.57,-1632.61,952,0
B,2017-08,14489.22,51.31,2404.24,-1849.06,2419.08,-1667.11,999,0
B,2017-09,14381.55,50.77,2412.44,-1692.28,2444.53,-1650.92,1028,0
B,2017-10,13997.39,49.39,2231.55,-1244.51,2484.81,-1690.78,1061,0
B,2017-11,13773.51,48.49,2060.35,-962.06,2528.99,-1773.03,1082,0
B,2017-12,13817.96,48.53,2034.90,-950.33,2539.96,-1804.29,1071,0
B,2018-01,13639.62,47.77,1986.91,-729.92,2538.64,-1782.81,1019,0
B,2018-02,13478.39,47.19,1976.37,-597.19,2538.21,-1782.71,1001,0
B,2018-03,13687.99,47.60,1945.91,-583.94,2546.09,-1828.06,1075,0
B,2018-04,14069.67,48.60,1951.04,-675.70,2533.87,-1890.23,1229,0
B,2018-05,14243.25,49.06,1978.42,-770.80,2534.31,-1904.35,1274,0
B,2018-06,14130.15,48.65,1948.92,-634.12,2520.93,-1896.87,1293,0
B,2018-07,14006.91,48.12,1845.33,-471.11,2479.21,-1873.90,1292,0
B,2018-08,13968.93,47.69,1745.65,-318.04,2450.51,-1860.55,1284,0
B,2018-09,13841.83,47.23,1685.96,-192.45,2376.79,-1811.82,1285,0
B,2018-10,13826.49,47.18,1652.79,-159.96,2342.75,-1768.84,1262,0
B,2018-11,13829.40,47.15,1660.69,-161.35,2358.37,-1764.65,1173,0
B,2018-12,13630.63,46.33,1603.01,110.74,2342.89,-1686.32,1100,0
B,2019-01,13459.15,45.48,1581.98,490.21,2197.52,-1424.49,975,0
B,2019-02,13445.85,45.38,1634.68,504.61,2164.88,-1303.45,902,0
B,2019-03,13481.90,45.33,1720.58,603.70,2121.03,-1191.47,882,0
B,2019-04,13631.33,45.94,1827.16,452.82,2119.18,-1116.31,857,0
B,2019-05,14073.85,47.13,1840.97,310.66,2056.94,-1046.45,859,0
B,2019-06,14890.63,49.20,1844.38,161.13,2024.74,-830.52,896,0
B,2019-07,15369.87,50.43,1906.54,89.55,2061.21,-710.01,920,0
B,2019-08,15564.33,50.81,1865.74,137.48,2048.84,-648.26,918,0
B,2019-09,15635.43,50.86,1924.09,231.35,2130.91,-655.66,927,0
B,2019-10,16037.61,52.12,1943.26,145.35,2166.68,-686.75,928,0
B,2019-11,16028.53,52.07,2024.00,199.48,2181.23,-677.06,909,0
B,2019-12,15984.93,51.93,2108.53,241.70,2184.81,-728.14,822,0
B,2020-01,16141.68,52.39,2060.98,277.33,2188.56,-680.91,785,0
B,2020-02,16498.73,53.27,2048.94,238.61,2149.87,-618.75,805,0
B,2020-03,16677.86,53.78,2006.36,191.11,2119.77,-592.08,773,0
B,2020-04,16820.62,54.30,2082.20,52.65,2123.87,-592.78,747,0
B,2020-05,16886.15,54.52,2107.56,6.23,2123.08,-583.56,750,0
B,2020-06,16995.34,54.72,2173.58,79.33,2133.92,-501.33,747,0
B,2020-07,16763.97,53.88,2092.02,388.62,2158.30,-385.02,696,0
B,2020-08,16636.87,53.49,2123.40,625.62,2172.39,-231.60,655,0
B,2020-09,16807.09,53.98,2231.63,685.48,2220.78,-90.49,669,0
B,2020-10,17015.34,54.46,2522.85,897.18,2393.68,173.67,657,0
B,2020-11,17038.89,54.65,2763.01,922.96,2515.22,292.33,603,0
B,2020-12,17075.12,54.71,2781.99,969.80,2472.92,481.39,563,0
B,2021-01,17102.67,54.71,2939.93,1161.67,2385.54,854.11,531,0
B,2021-02,16845.28,53.76,3006.85,1623.86,2378.80,1217.14,474,0
B,2021-03,16617.13,52.82,3108.46,2211.83,2497.55,1630.46,407,0
B,2021-04,16460.56,52.24,3243.26,2513.17,2600.65,1995.02,360,0
B,2021-05,16418.24,51.79,3375.03,3018.25,2767.65,2419.74,316,0
B,2021-06,16488.86,51.96,3538.19,3083.37,2985.27,2728.96,281,0
B,2021-07,16462.80,51.80,3778.93,3331.82,3316.45,3134.00,244,0
B,2021-08,16685.87,52.65,3936.09,3226.22,3461.16,3302.87,225,0
B,2021-09,16772.12,52.93,3931.91,3095.02,3489.00,3325.63,218,0
B,2021-10,16947.74,53.43,3856.01,3035.00,3599.46,3443.18,203,0
B,2021-11,17214.94,54.23,3672.80,2748.84,3588.44,3418.79,187,0
B,2021-12,17470.76,55.07,3410.22,2425.65,3596.02,3415.76,176,0
B,2022-01,18241.32,57.75,3234.89,1511.06,3462.43,3268.99,164,0
B,2022-02,19046.78,59.50,2697.37,1221.72,3497.89,3327.68,143,0
B,2022-03,19202.42,60.12,2471.49,681.74,3333.82,3143.67,128,0
B,2022-04,18750.19,58.91,2560.01,499.28,3230.58,2999.07,102,0
B,2022-05,18497.66,58.53,2792.73,303.82,3122.27,2865.60,92,0
B,2022-06,18229.42,57.78,2974.47,430.64,3098.17,2799.26,79,0
B,2022-07,18867.89,59.00,2864.59,346.89,3087.98,2777.89,66,0
B,2022-08,19302.69,60.47,2869.33,-302.45,3066.17,2730.66,61,0
B,2022-09,19788.37,62.02,2945.87,-896.27,3017.86,2670.98,59,0
B,2022-10,19193.01,60.26,3238.78,-1264.54,2892.28,2391.92,38,0
B,2022-11,18999.53,58.34,3083.68,-1060.70,2608.36,2084.52,17,0
B,2022-12,22574.36,61.17,2125.64,2125.64,4117.00,4117.00,1,0
C,2017-01,20318.22,55.47,4785.48,-4357.83,3685.76,-3261.48,3373,0
C,2017-02,20000.18,54.47,4423.35,-4071.47,3712.24,-3289.09,3425,0
C,2017-03,19570.14,53.13,4091.26,-3699.41,3760.01,-3322.82,3492,0
C,2017-04,19723.04,53.33,4255.21,-3959.00,3791.24,-3395.28,3510,0
C,2017-05,19622.30,52.88,4180.75,-3873.67,3818.51,-3405.42,3517,0
C,2017-06,19233.84,51.67,3818.20,-3484.40,3821.60,-3384.51,3567,0
C,2017-07,18920.31,50.75,3642.46,-3240.25,3802.00,-3332.50,3554,0
C,2017-08,18729.10,50.17,3511.52,-3049.35,3783.28,-3300.01,3658,0
C,2017-09,18219.67,48.81,3252.90,-2459.65,3765.85,-3212.25,3714,0
C,2017-10,18055.16,48.27,3170.28,-2304.91,3756.57,-3195.79,3731,0
C,2017-11,17949.81,47.92,3072.42,-2180.22,3747.69,-3186.91,3707,0
C,2017-12,17860.75,47.59,2995.70,-2093.83,3740.87,-3188.36,3733,0
C,2018-01,17684.50,46.99,2903.14,-1882.70,3709.80,-3133.80,3692,0
C,2018-02,17545.04,46.50,2818.58,-1699.79,3655.94,-3050.35,3597,0
C,2018-03,17489.64,46.30,2772.41,-1610.58,3586.65,-2967.03,3599,0
C,2018-04,17534.84,46.34,2720.38,-1547.16,3523.77,-2858.49,3676,0
C,2018-05,17671.25,46.57,2702.28,-1535.54,3479.43,-2766.44,3725,0
C,2018-06,17640.82,46.46,2635.32,-1429.99,3403.41,-2700.72,3754,0
C,2018-07,17516.00,46.02,2569.39,-1278.99,3376.31,-2652.08,3626,0
C,2018-08,17502.80,45.83,2529.16,-1141.39,3353.78,-2588.62,3600,0
C,2018-09,17529.66,45.86,2529.27,-1156.12,3350.44,-2566.07,3575,0
C,2018-10,17914.63,46.70,2692.56,-1326.24,3324.67,-2413.68,3643,0
C,2018-11,18437.95,47.99,2887.25,-1575.67,3306.41,-2259.43,3770,0
C,2018-12,18832.71,48.89,3056.50,-1783.04,3308.19,-2145.01,3864,0
C,2019-01,18907.26,49.10,3100.92,-1815.80,3308.48,-2077.50,3894,0
C,2019-02,18778.59,48.71,2981.44,-1711.75,3319.34,-2050.26,3887,0
C,2019-03,18675.03,48.46,2846.32,-1563.72,3299.85,-1968.54,3925,0
C,2019-04,18234.41,47.07,2405.63,-956.97,3281.15,-1816.79,3929,0
C,2019-05,18015.30,46.35,2190.59,-525.33,3191.02,-1559.17,3895,0
C,2019-06,18034.27,46.24,2140.63,-220.12,3105.27,-1208.86,3691,0
C,2019-07,18174.68,46.37,2171.06,-83.12,2985.58,-919.91,3489,0
C,2019-08,18176.38,46.29,2188.87,-1.17,2900.89,-780.65,3266,0
C,2019-09,18294.79,46.61,2187.80,-17.58,2904.29,-731.18,3220,0
C,2019-10,17912.75,45.88,2276.19,315.20,2899.16,-696.59,3095,0
C,2019-11,17917.74,45.87,2307.46,392.49,2894.04,-579.37,3007,0
C,2019-12,17920.42,45.91,2305.79,466.01,2880.41,-455.99,2850,0
C,2020-01,17816.27,45.68,2310.21,676.13,2852.84,-299.28,2660,0
C,2020-02,17793.26,45.66,2382.42,783.57,2815.25,-208.51,2526,0
C,2020-03,17725.10,45.55,2430.23,899.89,2803.47,-86.13,2365,0
